day,afterhour_openprice-0,afterhour_openprice-1,afterhour_openprice-2,afterhour_openprice-3,afterhour_dailyhigh-0,afterhour_dailyhigh-1,afterhour_dailyhigh-2,afterhour_dailyhigh-3,afterhour_dailylow-0,afterhour_dailylow-1,afterhour_dailylow-2,afterhour_dailylow-3,afterhour_closeprice-0,afterhour_closeprice-1,afterhour_closeprice-2,afterhour_closeprice-3,volume-0,volume-1,volume-2,volume-3,day_openprice-0,day_openprice-1,day_openprice-2,day_openprice-3,day_dailyhigh-0,day_dailyhigh-1,day_dailyhigh-2,day_dailyhigh-3,day_dailylow-0,day_dailylow-1,day_dailylow-2,day_dailylow-3,day_volume-0,day_volume-1,day_volume-2,day_volume-3,day_settlementprice-0,day_settlementprice-1,day_settlementprice-2,day_settlementprice-3,day_changeinsettlementprice-0,day_changeinsettlementprice-1,day_changeinsettlementprice-2,day_changeinsettlementprice-3
DMR_Fut_20150515,27266.0,26958,26884.0,26880,27345.0,27045,26944.0,26938,27239.0,26947,26884.0,26880,27313.0,27022,26925.0,26938,2517.0,27,92.0,2,27348.0,27064,26956,26950,27930.0,27622,27530,27480,27253.0,26970,26900,26900,67236.0,3430,151,369,27864.0,27581,27482,27480,634.0,641,633.0,629
DMR_Fut_20150518,27868.0,27600,27511.0,27450,27925.0,27646,27511.0,27450,27790.0,27520,27435.0,27450,27820.0,27540,27435.0,27450,2519.0,218,4.0,1,27729.0,27543,27280,27220,27794.0,27543,27280,27220,27345.0,27076,26990,27000,53728.0,2327,115,10,27510.0,27215,27109,27120,-354.0,-366,-373.0,-360
DMR_Fut_20150519,27510.0,27230,27068.0,27120,27525.0,27239,27071.0,27120,27438.0,27161,27065.0,27100,27516.0,27239,27065.0,27100,2564.0,215,11.0,2,27549.0,27255,27159,27130,27697.0,27420,27306,27288,27424.0,27150,27152,27100,47777.0,1068,102,178,27679.0,27408,27297,27294,169.0,193,188.0,174
DMR_Fut_20150520,27678.0,27400,27241.0,27291,27687.0,27406,27241.0,27291,27608.0,27344,27227.0,27228,27651.0,27373,27227.0,27228,1608.0,200,13.0,2,27718.0,27448,27249,27275,27719.0,27456,27250,27275,27404.0,27150,27059,27038,51456.0,5791,215,74,27466.0,27197,27094,27089,-213.0,-211,-203.0,-205
DMR_Fut_20150521,27466.0,27196,27081.0,27118,27536.0,27270,27081.0,27118,27434.0,27172,27072.0,27118,27498.0,27230,27072.0,27118,2316.0,621,2.0,1,27499.0,27233,27075,27065,27624.0,27360,27244,27242,27358.0,27100,26996,27050,51252.0,9384,173,75,27593.0,27331,27229,27226,127.0,134,135.0,137
DMR_Fut_20150522,27585.0,27315,0.0,27274,27642.0,27382,0.0,27274,27551.0,27293,0.0,27268,27635.0,27378,0.0,27268,2804.0,595,0.0,6,27650.0,27384,27290,27360,28060.0,27814,27707,27699,27647.0,27384,27290,27340,85491.0,30900,369,179,27982.0,27730,27626,27629,389.0,399,397.0,403
DMR_Fut_20150526,27984.0,27754,27730.0,27859,28298.0,28050,27938.0,27870,27984.0,27754,27730.0,27850,28203.0,27962,27860.0,27860,5407.0,1601,72.0,7,28400.0,28247,28050,27888,28560.0,28328,28209,28190,28271.0,28043,27952,27888,115716.0,74018,290,240,28296.0,28067,27976,27973,314.0,337,350.0,344
DMR_Fut_20150527,28307.0,28087,28047.0,28006,28458.0,28230,28138.0,28006,28256.0,28021,27955.0,27943,28298.0,28061,27955.0,27943,6612.0,4435,41.0,5,28296.0,28100,28027,28048,28395.0,28164,28066,28070,28027.0,27801,27733,27750,74801.0,57703,183,69,28066.0,27840,27765,27764,-230.0,-227,-211.0,-209
DMR_Fut_20150528,28080.0,27837,27788.0,27721,28110.0,27881,27788.0,27721,28002.0,27776,27700.0,27721,28110.0,27876,27754.0,27721,3542.0,2251,7.0,1,28129.0,27905,27700,27670,28178.0,27945,27700,27670,27555.0,26913,26845,26857,12238.0,88829,373,59,27605.0,27112,27039,27036,-461.0,-728,-726.0,-728
DMR_Fut_20150529,,27118,,26986,,27195,,27097,,27028,,26970,,27145,,27022,,3568,,33,,27118,27100,27100,,27315,27309,27233,,26947,26988,26900,,60613,1216,230,,27164,27189,27099,,52,,60
DMR_Fut_20150601,27175.0,27155,27050.0,27128,27210.0,27210,27050.0,27128,27067.0,27090,27020.0,27017,27089.0,27090,27020.0,27017,2974.0,42,11.0,2,27060.0,27121,27000,27100,27551.0,27563,27480,27411,26996.0,27021,26937,27070,59194.0,583,192,58,27230.0,27252,27165,27166,66.0,63,66.0,69
DMR_Fut_20150602,27211.0,27190,27200.0,27080,27288.0,27249,27226.0,27117,27090.0,27128,27060.0,27080,27173.0,27190,27115.0,27098,3807.0,15,17.0,8,27163.0,27196,27125,27060,27370.0,27362,27300,27243,27093.0,27123,27040,27058,54067.0,265,210,86,27179.0,27199,27115,27114,-51.0,-53,-50.0,-52
DMR_Fut_20150603,27139.0,27150,27050.0,27078,27256.0,27236,27153.0,27150,27078.0,27150,27040.0,27078,27236.0,27236,27153.0,27150,2604.0,7,7.0,2,27203.0,27394,27404,27404,27520.0,27538,27450,27423,27182.0,27217,27140,27150,52688.0,789,209,185,27369.0,27386,27304,27308,190.0,187,189.0,194
DMR_Fut_20150604,27348.0,27455,27350.0,27449,27515.0,27528,27454.0,27449,27348.0,27439,27350.0,27449,27479.0,27525,27440.0,27449,2824.0,23,9.0,1,27319.0,27426,27270,27363,27660.0,27681,27597,27598,26638.0,26668,26614,26600,102495.0,2043,388,307,27450.0,27471,27397,27394,81.0,85,93.0,86
DMR_Fut_20150605,27468.0,27433,27320.0,27299,27468.0,27442,27346.0,27299,27332.0,27362,27314.0,27285,27336.0,27368,27314.0,27285,1809.0,31,6.0,2,27300.0,27341,27261,27226,27447.0,27450,27350,27361,26988.0,27023,26949,26940,58547.0,915,328,130,27011.0,27050,26963,26960,-439.0,-421,-434.0,-434
DMR_Fut_20150608,27020.0,27049,26977.0,26880,27036.0,27059,26977.0,26950,26897.0,26950,26850.0,26850,26993.0,27015,26866.0,26950,2586.0,47,8.0,8,26955.0,26930,26900,26844,27210.0,27230,27139,27144,26810.0,26843,26768,26768,49203.0,458,320,166,27035.0,27067,26987,26985,24.0,17,24.0,25
DMR_Fut_20150609,27042.0,27086,0.0,0,27084.0,27110,0.0,0,27014.0,27065,0.0,0,27073.0,27110,0.0,0,1246.0,23,0.0,0,27034.0,27110,27025,27030,27103.0,27116,27032,27030,26705.0,26739,26670,26667,55319.0,959,234,181,26734.0,26768,26688,26694,-301.0,-299,-299.0,-291
DMR_Fut_20150610,26734.0,26728,26650.0,26628,26734.0,26758,26673.0,26628,26642.0,26677,26650.0,26600,26730.0,26758,26672.0,26603,3106.0,27,13.0,4,26701.0,26748,26687,26678,26880.0,26910,26802,26829,26287.0,26330,26250,26262,65526.0,1393,313,348,26382.0,26417,26342,26343,-352.0,-351,-346.0,-351
DMR_Fut_20150611,26400.0,26468,26355.0,26337,26586.0,26619,26542.0,26540,26357.0,26400,26329.0,26337,26577.0,26608,26535.0,26528,4691.0,99,37.0,7,26622.0,26667,26649,26650,26750.0,26774,26700,26700,26574.0,26622,26550,26552,42363.0,942,119,199,26749.0,26773,26708,26713,367.0,356,366.0,370
DMR_Fut_20150612,26730.0,26765,26877.0,26798,26920.0,26938,26877.0,26838,26720.0,26765,26770.0,26798,26821.0,26835,26770.0,26838,3261.0,58,4.0,4,26799.0,26915,26866,26863,27182.0,27217,27148,27126,26750.0,26790,26750,26758,47577.0,2056,213,237,27128.0,27166,27115,27120,379.0,393,407.0,407
DMR_Fut_20150615,27130.0,27116,27058.0,27057,27144.0,27124,27058.0,27059,27017.0,27076,27031.0,27020,27034.0,27076,27031.0,27024,2321.0,30,5.0,15,26850.0,26886,26805,26871,26890.0,26922,26830,26871,26586.0,26623,26600,26592,45169.0,804,472,325,26599.0,26632,26582,26599,-529.0,-534,-533.0,-521
DMR_Fut_20150616,26591.0,26620,26500.0,26565,26601.0,26620,26500.0,26565,26436.0,26474,26445.0,26437,26475.0,26511,26450.0,26437,2887.0,66,12.0,7,26530.0,26543,26510,26525,26648.0,26678,26627,26614,26272.0,26300,26260,26302,52961.0,1801,363,119,26278.0,26300,26252,26270,-321.0,-332,-330.0,-329
DMR_Fut_20150617,26281.0,26300,26237.0,26232,26360.0,26378,26325.0,26298,26167.0,26200,26155.0,26168,26348.0,26374,26325.0,26298,3506.0,48,41.0,33,26320.0,26398,26426,26370,26688.0,26708,26650,26654,26297.0,26322,26322,26328,55430.0,3827,341,150,26539.0,26565,26507,26532,261.0,265,255.0,262
DMR_Fut_20150618,26551.0,26590,26462.0,26522,26598.0,26590,26462.0,26522,26451.0,26479,26431.0,26480,26462.0,26479,26431.0,26480,2518.0,446,10.0,2,26467.0,26491,26473,26472,26700.0,26717,26630,26658,26342.0,26380,26386,26388,49254.0,1321,478,98,26491.0,26501,26440,26465,-48.0,-64,-67.0,-67
DMR_Fut_20150619,26481.0,26448,26383.0,26543,26646.0,26662,26596.0,26610,26416.0,26447,26383.0,26543,26635.0,26653,26596.0,26610,2747.0,126,19.0,2,26674.0,26660,26620,26630,26790.0,26809,26736,26750,26476.0,26500,26450,26488,57541.0,4073,195,152,26640.0,26659,26590,26622,149.0,158,150.0,157
DMR_Fut_20150622,26625.0,26650,26592.0,26634,26682.0,26696,26619.0,26638,26591.0,26627,26568.0,26634,26655.0,26673,26605.0,26638,1684.0,23,8.0,2,26700.0,26717,26634,26666,26996.0,27018,26945,26910,26613.0,26644,26597,26625,35204.0,4616,766,54,26929.0,26950,26873,26909,289.0,291,283.0,287
DMR_Fut_20150623,26943.0,26970,26896.0,26936,26999.0,27022,26910.0,26936,26887.0,26915,26874.0,26898,26988.0,27005,26881.0,26928,2449.0,240,37.0,6,27020.0,27049,26940,26960,27316.0,27351,27267,27288,26897.0,26927,26880,26887,85025.0,21755,717,440,27287.0,27325,27251,27282,358.0,375,378.0,373
DMR_Fut_20150624,27283.0,27311,27272.0,27323,27336.0,27365,27298.0,27323,27254.0,27295,27233.0,27278,27272.0,27314,27236.0,27300,3211.0,1205,148.0,5,27234.0,27330,27168,27220,27330.0,27370,27291,27306,27180.0,27220,27148,27188,69286.0,37565,1583,217,27278.0,27314,27246,27274,-9.0,-11,-5.0,-8
DMR_Fut_20150625,27279.0,27308,27218.0,27158,27371.0,27405,27316.0,27320,27125.0,27160,27087.0,27115,27299.0,27332,27268.0,27308,6072.0,2510,52.0,14,27206.0,27250,27150,27200,27270.0,27303,27220,27234,27059.0,27086,27010,27062,87889.0,56619,1050,207,27140.0,27176,27093,27120,-138.0,-138,-153.0,-154
DMR_Fut_20150626,27151.0,27181,27077.0,27052,27158.0,27187,27077.0,27052,27042.0,27077,27000.0,27035,27056.0,27091,27018.0,27035,4319.0,2116,61.0,2,27026.0,27060,27001,26780,27047.0,27097,27001,26780,26417.0,26421,26337,26384,104807.0,64595,1608,284,26733.0,26735,26643,26678,-407.0,-441,-450.0,-442
DMR_Fut_20150629,26708.0,26711,26564.0,26587,26723.0,26717,26600.0,26599,26618.0,26605,26542.0,26587,26654.0,26615,26554.0,26599,2796.0,1651,15.0,5,26630.0,26600,26480,26581,26700.0,26667,26550,26581,25853.0,25564,25468,25515,14057.0,101451,1294,368,26002.0,25920,25817,25847,-731.0,-815,-826.0,-831
DMR_Fut_20150630,,25917,,25862,,26039,,25933,,25870,,25778,,25883,,25786,,3112,,44,,25902,25704,25500,,26496,26439,26388,,25875,25704,25500,,69508,769,437,,26204,26171,26115,,284,,298
DMR_Fut_20150702,26210.0,26209,26123.0,26058,26333.0,26268,26212.0,26058,26083.0,26054,26000.0,26020,26107.0,26070,26000.0,26020,4325.0,42,128.0,6,26251.0,26299,26240,26250,26437.0,26387,26330,26339,26115.0,26094,26054,26162,52117.0,734,333,76,26330.0,26300,26229,26252,126.0,129,114.0,115
DMR_Fut_20150703,26313.0,26262,26175.0,0,26385.0,26334,26245.0,0,26270.0,26262,26175.0,0,26315.0,26282,26245.0,0,2419.0,4,18.0,0,26349.0,26370,26300,26216,26418.0,26370,26300,26292,25898.0,25873,25800,25833,62027.0,780,261,168,26011.0,25974,25906,25928,-319.0,-326,-323.0,-324
DMR_Fut_20150706,26005.0,25980,25909.0,25925,26035.0,25980,25909.0,25925,25938.0,25948,25845.0,25896,25990.0,25948,25886.0,25896,1326.0,5,10.0,6,25978.0,26053,25886,26030,26358.0,26297,26210,26153,24725.0,24700,24640,24650,106816.0,1336,1218,406,25284.0,25251,25180,25194,-727.0,-723,-726.0,-734
DMR_Fut_20150707,25261.0,25232,25150.0,25180,25477.0,25421,25345.0,25385,25203.0,25169,25150.0,25163,25421.0,25421,25300.0,25385,3941.0,10,21.0,36,25438.0,25350,25242,25249,25469.0,25407,25360,25350,24843.0,24814,24747,24785,77690.0,677,550,212,25025.0,24992,24919,24929,-259.0,-259,-261.0,-265
DMR_Fut_20150708,25019.0,24961,24885.0,24700,25023.0,24961,24885.0,24747,24185.0,24208,24079.0,24125,24250.0,24208,24118.0,24125,7103.0,49,118.0,37,24403.0,24378,24330,24592,24495.0,24450,24374,24592,22714.0,22687,22600,22648,135223.0,1528,1621,766,23176.0,23119,23037,23056,-1849.0,-1873,-1882.0,-1873
DMR_Fut_20150709,23175.0,23250,23130.0,23150,23682.0,23598,23537.0,23520,23132.0,23100,23130.0,23150,23609.0,23462,23500.0,23520,6687.0,55,61.0,17,23304.0,23350,23195,23300,24686.0,24631,24516,24524,23261.0,23239,23136,23200,110118.0,2056,1491,449,24458.0,24408,24308,24328,1282.0,1289,1271.0,1272
DMR_Fut_20150710,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,24456.0,24427,24266,24330,24963.0,24903,24800,24830,24418.0,24420,24266,24330,76097.0,1489,814,618,24899.0,24855,24758,24775,441.0,447,450.0,447
DMR_Fut_20150713,24908.0,24905,24740.0,24820,25009.0,24934,24838.0,24820,24755.0,24712,24645.0,24636,24860.0,24838,24730.0,24725,4272.0,29,28.0,10,24844.0,24810,24661,24562,25240.0,25187,25100,25105,24521.0,24497,24387,24408,70683.0,1125,305,414,25174.0,25119,25035,25044,275.0,264,277.0,269
DMR_Fut_20150714,25185.0,25150,25060.0,25050,25238.0,25159,25070.0,25050,25119.0,25078,25060.0,25050,25174.0,25122,25070.0,25050,2496.0,52,4.0,1,25190.0,25119,24900,24891,25190.0,25119,25011,25000,24840.0,24793,24729,24748,54552.0,1165,194,67,25008.0,24971,24875,24886,-166.0,-148,-160.0,-158
DMR_Fut_20150715,25037.0,24952,24896.0,0,25104.0,25050,24897.0,0,24980.0,24952,24860.0,0,25085.0,25050,24872.0,0,1671.0,6,43.0,0,25125.0,25100,24929,25050,25181.0,25125,25026,25050,24811.0,24776,24689,24700,51904.0,986,186,149,25030.0,24981,24892,24901,22.0,10,17.0,15
DMR_Fut_20150716,25051.0,24988,24880.0,0,25087.0,24988,24905.0,0,24988.0,24946,24878.0,0,24997.0,24968,24905.0,0,1776.0,9,4.0,0,25076.0,24948,24806,24780,25132.0,25070,24980,24979,24800.0,24786,24680,24688,46067.0,579,284,72,25067.0,25025,24937,24947,37.0,44,45.0,46
DMR_Fut_20150717,25078.0,25012,24936.0,0,25181.0,25055,25038.0,0,25047.0,25012,24936.0,0,25181.0,25055,25038.0,0,2322.0,20,10.0,0,25179.0,25116,25045,25020,25485.0,25500,25388,25344,25131.0,25092,25015,25018,46349.0,1068,301,235,25420.0,25372,25291,25293,353.0,347,354.0,346
DMR_Fut_20150720,25418.0,25412,25268.0,25332,25486.0,25440,25350.0,25332,25370.0,25351,25247.0,25332,25410.0,25371,25247.0,25332,2300.0,41,14.0,1,25543.0,25417,25300,25265,25544.0,25432,25340,25306,25261.0,25220,25130,25160,46655.0,1124,365,225,25389.0,25346,25259,25256,-31.0,-26,-32.0,-37
DMR_Fut_20150721,25399.0,25361,25276.0,25249,25418.0,25361,25276.0,25249,25285.0,25247,25160.0,25170,25370.0,25335,25160.0,25170,1780.0,18,105.0,4,25370.0,25321,25245,25344,25620.0,25566,25476,25472,25286.0,25250,25160,25290,49873.0,3359,329,253,25516.0,25468,25378,25375,127.0,122,119.0,119
DMR_Fut_20150722,25500.0,25456,25379.0,25379,25528.0,25470,25380.0,25379,25415.0,25367,25324.0,25379,25436.0,25386,25324.0,25379,2049.0,188,11.0,2,25389.0,25360,25202,25235,25399.0,25360,25250,25235,25140.0,25090,25001,25000,45165.0,3807,368,163,25233.0,25176,25084,25081,-283.0,-292,-294.0,-294
DMR_Fut_20150723,25202.0,25153,25075.0,25076,25249.0,25178,25075.0,25100,25180.0,25130,25037.0,25045,25182.0,25141,25037.0,25045,2403.0,394,4.0,6,25280.0,25222,25148,25249,25508.0,25455,25338,25300,25252.0,25214,25148,25200,41699.0,2747,348,425,25386.0,25335,25239,25244,153.0,159,155.0,163
DMR_Fut_20150724,25375.0,25340,25230.0,25190,25405.0,25340,25234.0,25190,25274.0,25226,25140.0,25135,25283.0,25226,25141.0,25135,2524.0,109,113.0,77,25281.0,25236,25125,25050,25281.0,25236,25125,25090,25018.0,24976,24900,24900,54967.0,11747,152,92,25161.0,25108,25022,25014,-225.0,-227,-217.0,-230
DMR_Fut_20150727,25170.0,25093,25003.0,25000,25170.0,25116,25003.0,25000,24941.0,24908,24860.0,24823,24978.0,24928,24872.0,24823,2834.0,669,25.0,9,24888.0,24834,24711,24752,24920.0,24860,24711,24752,24245.0,24181,24100,24097,92687.0,29828,716,291,24346.0,24285,24202,24195,-815.0,-823,-820.0,-819
DMR_Fut_20150728,24339.0,24300,24188.0,24060,24389.0,24334,24226.0,24060,24011.0,23964,23873.0,23900,24320.0,24268,24168.0,24012,6643.0,1839,110.0,6,24347.0,24278,24197,24200,24987.0,24947,24810,24773,24164.0,24123,24033,24055,123315.0,59525,1135,291,24469.0,24420,24328,24328,123.0,135,126.0,133
DMR_Fut_20150729,24473.0,24431,24440.0,24387,24588.0,24540,24440.0,24387,24417.0,24372,24290.0,24387,24540.0,24504,24409.0,24387,3594.0,1944,23.0,1,24609.0,24555,24506,24447,24716.0,24666,24571,24554,24443.0,24400,24338,24348,58776.0,36415,200,204,24609.0,24568,24486,24486,140.0,148,158.0,158
DMR_Fut_20150730,24625.0,24581,24481.0,24560,24751.0,24708,24580.0,24619,24588.0,24555,24471.0,24560,24746.0,24706,24580.0,24612,2725.0,1423,14.0,9,24800.0,24750,24660,24705,24863.0,24831,24741,24705,24635.0,24373,24296,24306,7983.0,52317,553,93,24657.0,24418,24342,24342,48.0,-150,-144.0,-144
DMR_Fut_20150731,,24416,24375.0,0,,24470,24375.0,0,,24360,24294.0,0,,24440,24359.0,0,,1962,6.0,0,,24530,24560,24605,,24722,24599,24605,,24410,24338,24340,,38860,375,129,,24526,24445,24444,,108,103.0,102
DMR_Fut_20150803,24525.0,24426,24455.0,0,24690.0,24597,24600.0,0,24504.0,24426,24455.0,0,24658.0,24576,24590.0,0,2838.0,74,18.0,0,24535.0,24446,24430,24117,24550.0,24446,24430,24327,24112.0,24042,24042,24022,48437.0,753,87,33,24278.0,24195,24185,24158,-248.0,-250,-259.0,-253
DMR_Fut_20150804,24281.0,24198,24138.0,0,24315.0,24221,24138.0,0,24168.0,24129,24126.0,0,24236.0,24173,24128.0,0,2162.0,156,3.0,0,24239.0,24077,24270,24279,24479.0,24376,24379,24352,24144.0,24064,24072,24052,43852.0,337,154,36,24264.0,24180,24177,24152,-14.0,-15,-8.0,-6
DMR_Fut_20150805,24265.0,24176,24203.0,0,24398.0,24298,24203.0,0,24254.0,24176,24192.0,0,24355.0,24260,24192.0,0,1544.0,29,4.0,0,24364.0,24250,24250,24252,24527.0,24397,24370,24294,24293.0,24209,24240,24252,33152.0,196,94,18,24466.0,24383,24379,24357,202.0,203,202.0,205
DMR_Fut_20150806,24475.0,24452,24450.0,0,24617.0,24528,24520.0,0,24471.0,24452,24450.0,0,24579.0,24507,24510.0,0,2210.0,29,13.0,0,24556.0,24378,24360,24172,24556.0,24391,24360,24230,24230.0,24150,24150,24172,39756.0,236,77,25,24310.0,24229,24223,24203,-156.0,-154,-156.0,-154
DMR_Fut_20150807,24312.0,24225,24101.0,24090,24340.0,24243,24101.0,24090,24164.0,24080,24083.0,24090,24189.0,24100,24083.0,24090,1941.0,33,3.0,1,24158.0,24059,24331,24160,24589.0,24500,24480,24448,24120.0,24059,24295,24160,44281.0,430,62,8,24451.0,24365,24363,24342,141.0,136,140.0,139
DMR_Fut_20150810,24472.0,24378,24355.0,0,24492.0,24382,24355.0,0,24335.0,24266,24252.0,0,24335.0,24273,24252.0,0,1492.0,43,11.0,0,24355.0,24295,24250,23970,24548.0,24460,24405,24400,23980.0,23900,23895,23970,53401.0,515,120,26,24401.0,24311,24310,24290,-50.0,-54,-53.0,-52
DMR_Fut_20150811,24404.0,24313,24397.0,24440,24597.0,24504,24505.0,24477,24379.0,24313,24397.0,24440,24589.0,24504,24502.0,24477,2348.0,17,18.0,2,24634.0,24555,24530,24581,24825.0,24726,24705,24700,24315.0,24245,24254,24269,53395.0,977,249,41,24390.0,24293,24294,24279,-11.0,-18,-16.0,-11
DMR_Fut_20150812,24408.0,24262,24247.0,24100,24408.0,24262,24247.0,24100,24171.0,24097,24111.0,24088,24205.0,24121,24111.0,24088,4599.0,313,18.0,2,24283.0,24200,23913,23900,24300.0,24200,24155,24000,23713.0,23623,23633,23647,64632.0,1322,355,44,23720.0,23623,23627,23609,-670.0,-670,-667.0,-670
DMR_Fut_20150813,23711.0,23620,23665.0,23600,23809.0,23714,23689.0,23650,23613.0,23526,23547.0,23507,23625.0,23536,23549.0,23507,4745.0,135,7.0,6,23848.0,23780,23750,23752,24073.0,23970,23945,23930,23769.0,23680,23700,23715,47516.0,1146,180,43,24044.0,23945,23952,23936,324.0,322,325.0,327
DMR_Fut_20150814,24053.0,23970,23949.0,23868,24122.0,24019,24024.0,23884,23940.0,23848,23936.0,23868,23996.0,23891,23936.0,23884,2802.0,74,10.0,3,23997.0,23888,23920,23940,24120.0,24020,23950,23946,23903.0,23817,23824,23832,31195.0,594,43,394,23952.0,23851,23858,23842,-92.0,-94,-94.0,-94
DMR_Fut_20150817,23943.0,23831,23880.0,23838,23988.0,23880,23880.0,23838,23900.0,23808,23880.0,23810,23980.0,23865,23880.0,23810,1342.0,38,1.0,2,24011.0,23845,23843,23680,24020.0,23845,23843,23792,23663.0,23565,23627,23600,37730.0,1287,147,16,23787.0,23685,23691,23669,-165.0,-166,-167.0,-173
DMR_Fut_20150818,23795.0,23718,23619.0,0,23830.0,23718,23619.0,0,23690.0,23600,23619.0,0,23798.0,23712,23619.0,0,1838.0,33,1.0,0,23907.0,23779,23811,23788,23992.0,23884,23870,23830,23401.0,23300,23340,23330,53228.0,1116,788,63,23439.0,23332,23336,23326,-348.0,-353,-355.0,-343
DMR_Fut_20150819,23448.0,23297,23300.0,23350,23517.0,23410,23400.0,23380,23388.0,23284,23300.0,23350,23484.0,23379,23400.0,23380,1935.0,111,4.0,2,23514.0,23385,23369,23290,23526.0,23423,23398,23290,23065.0,22967,22960,22952,64391.0,1714,410,64,23074.0,22967,22960,22952,-365.0,-365,-376.0,-374
DMR_Fut_20150820,23070.0,22992,22984.0,22857,23160.0,23050,22984.0,22857,22807.0,22710,22698.0,22857,22816.0,22721,22712.0,22857,3420.0,113,19.0,1,22831.0,22792,22808,22786,22976.0,22868,22838,22786,22514.0,22410,22413,22400,68922.0,2908,162,54,22666.0,22569,22552,22547,-408.0,-398,-408.0,-405
DMR_Fut_20150821,22643.0,22483,22464.0,22433,22650.0,22500,22464.0,22433,22420.0,22317,22345.0,22330,22450.0,22345,22345.0,22330,4315.0,168,5.0,4,22304.0,22220,22209,22250,22505.0,22385,22355,22338,22102.0,21981,22000,22030,70738.0,4656,288,154,22488.0,22363,22355,22343,-178.0,-206,-197.0,-204
DMR_Fut_20150824,22468.0,22363,22340.0,22100,22500.0,22363,22340.0,22100,22007.0,21894,21921.0,21900,22050.0,21929,21921.0,21900,6024.0,496,12.0,2,21690.0,21600,21578,21594,21790.0,21663,21625,21594,21077.0,20969,20972,21021,96925.0,10564,312,79,21128.0,21014,21002,20995,-1360.0,-1349,-1353.0,-1348
DMR_Fut_20150825,21153.0,21011,20810.0,20707,21245.0,21125,20845.0,20800,20072.0,19964,19985.0,20055,20680.0,20570,20530.0,20739,12826.0,2701,69.0,47,20800.0,20670,20688,20806,21856.0,21745,21700,21656,20800.0,20670,20688,20699,141238.0,38833,1402,490,21575.0,21475,21444,21442,447.0,461,442.0,447
DMR_Fut_20150826,21630.0,21536,21605.0,21498,22433.0,22353,22260.0,22118,21564.0,21503,21605.0,21498,21997.0,21907,21881.0,21871,12001.0,5279,44.0,11,21363.0,21288,21258,21408,21697.0,21611,21547,21550,21014.0,20913,20900,20924,124905.0,55478,692,131,21113.0,21018,20995,20987,-462.0,-457,-449.0,-455
DMR_Fut_20150827,21115.0,21020,21117.0,0,21387.0,21284,21222.0,0,20962.0,20859,20870.0,0,21020.0,20892,20870.0,0,6386.0,2563,24.0,18,21612.0,21545,21550,21500,21994.0,21894,21871,21807,21381.0,21287,21300,21320,83496.0,52474,729,160,21795.0,21698,21677,21673,682.0,680,682.0,686
DMR_Fut_20150828,21782.0,21700,21723.0,21740,22134.0,22025,22000.0,21988,21768.0,21680,21710.0,21740,22097.0,21990,21960.0,21988,3795.0,2819,20.0,6,22226.0,22148,21987,21950,22249.0,22150,22060,22008,21946.0,21384,21388,21434,10780.0,67929,128,25,21965.0,21536,21518,21509,170.0,-162,-159.0,-164
DMR_Fut_20150831,,21505,,21460,,21648,,21600,,21412,,21406,,21585,,21598,,3466,,33,,21468,21550,21420,,21618,21550,21534,,21229,21221,21234,,65708,1165,426,,21464,21422,21436,,-72,,-82
DMR_Fut_20150901,21467.0,21340,21458.0,21350,21554.0,21340,21458.0,21462,21313.0,21340,21426.0,21300,21540.0,21340,21426.0,21462,2960.0,1,5.0,3,21337.0,21306,21282,21500,21485.0,21438,21466,21500,20866.0,20841,20840,21013,63669.0,450,446,469,20879.0,20836,20840,20834,-585.0,-586,-596.0,-594
DMR_Fut_20150902,20862.0,20758,20712.0,20685,20879.0,20800,20728.0,20797,20633.0,20600,20617.0,20666,20724.0,20712,20675.0,20670,6337.0,40,21.0,6,20798.0,20900,20763,20880,21190.0,21135,21137,21050,20614.0,20585,20619,20614,77768.0,480,273,114,20699.0,20638,20661,20648,-180.0,-198,-179.0,-186
DMR_Fut_20150904,20675.0,20554,20623.0,20620,20796.0,20750,20721.0,20732,20551.0,20534,20528.0,20620,20640.0,20600,20528.0,20732,4518.0,25,9.0,3,20847.0,20770,20757,20888,20999.0,20950,20923,20888,20539.0,20496,20509,20503,53073.0,523,227,58,20612.0,20559,20571,20562,-87.0,-79,-90.0,-86
